Date,Year,Time step,Cumu Total Orders (ML),Farm Orders,Other Orders,Env Orders,TS HR Alloc. (ML),TS LR Alloc. (ML),Cumu. Camp HR Alloc. (ML),Cumu. Camp LR Alloc. (ML),Camp HR Alloc. (%),Camp LR Alloc. (%),Env HR Alloc (ML),Env LR Alloc (ML),Adj HR Alloc (%),Adj LR Alloc (%),GMW Vol (ML),Goulburn HR Alloc. (%),Goulburn LR Alloc. (%),Inflow (ML),Dam Vol (ML),Daily Dam Release (ML),Avail. Carryover (ML),Next Year's Reserves (ML)
1998-12-16,18,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,123222.337025,100.0,NA,1.78858102986e-174,151295.142713,1.178,6405.66,31802.8
1998-12-30,18,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,119618.058089,100.0,NA,82.1382171709,146817.54238,7.04501551221,6405.66,31802.8
1999-01-13,18,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,114854.778976,100.0,NA,48.1685579095,141042.635071,4.61861127925,6405.66,31802.8
1999-01-27,18,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,109870.456127,100.0,NA,11.9128977324,135000.448233,2.0289212666,6405.66,31802.8
1999-02-01,18,19,15040.0,0.0,0.0,600.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,108550.018053,100.0,NA,43.429752565,133358.641044,89.9944108975,6405.66,31802.8
1999-02-10,18,20,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,104987.26949,100.0,NA,4.33553638069e-272,129057.255475,1.178,6405.66,31802.8
1999-02-24,18,21,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,101439.21178,100.0,NA,1.71070997816e-296,124730.355829,1.178,6405.66,31802.8
1999-03-10,18,22,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,98175.2321831,100.0,NA,5.94807564364e-307,120749.892906,1.178,6405.66,31802.8
1999-03-16,18,23,15640.0,0.0,0.0,600.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,96637.9042881,100.0,NA,6.71435212698e-321,118875.10279,86.8922857143,6405.66,31802.8
1999-03-24,18,24,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,94808.373827,100.0,NA,0.0,116643.968082,1.178,6405.66,31802.8
1999-04-07,18,25,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,92007.0273049,100.0,NA,0.0,113227.691835,1.178,6405.66,31802.8
1999-04-21,18,26,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,89781.0897915,100.0,NA,85.8225099768,110427.311382,7.30817928406,6405.66,31802.8
1999-04-30,18,27,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,88452.3800415,100.0,NA,0.0,108892.756148,1.178,6405.66,31802.8
1999-07-01,19,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,80.2196108582,0.0,94641.0924653,74.0,NA,296.653160439,116143.313261,28.3208571429,13181.06,0.0
1999-07-15,19,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,96927.1086215,100.0,NA,1290.98035919,117936.810643,154.035142857,13181.06,31802.8
1999-07-29,19,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,98803.8423075,100.0,NA,361.997626757,121154.492992,28.3208571429,13181.06,31802.8
1999-08-12,19,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,80.2196108582,73.3935673427,103222.696932,100.0,NA,292.924314891,126612.413407,28.3208571429,13181.06,31802.8
1999-08-25,19,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,80.2196108582,73.3935673427,109925.726365,100.0,NA,244.71086855,134835.052991,885.463714286,13181.06,31802.8
1999-08-26,19,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,80.2196108582,73.3935673427,109895.722361,100.0,NA,78.1858220381,134964.987789,23.905558717,13181.06,31802.8
1999-09-09,19,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,80.2196108582,73.3935673427,108035.9057,100.0,NA,781.354031033,131993.750481,28.3208571429,13181.06,31802.8
1999-09-23,19,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,80.2196108582,73.3935673427,109599.582215,100.0,NA,790.408046848,133891.619045,28.3208571429,6405.66,31802.8
1999-10-07,19,9,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,110513.492991,100.0,NA,360.001254803,135436.551173,28.3208571429,6405.66,31802.8
1999-10-21,19,10,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,80.2196108582,73.3935673427,114861.613579,100.0,NA,47.8374443132,141051.301066,21.7378174509,6405.66,31802.8
1999-11-04,19,11,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,80.2196108582,73.3935673427,114020.987884,100.0,NA,593.345889651,139480.639334,28.3208571429,6405.66,31802.8
1999-11-18,19,12,8320.0,0.0,0.0,120.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,80.2196108582,73.3935673427,112540.163091,100.0,NA,168.550368238,138099.550962,28.3208571429,6405.66,31802.8
1999-11-25,19,13,14440.0,0.0,0.0,6120.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,80.2196108582,73.3935673427,112526.80441,100.0,NA,212.178488471,138039.631768,885.463714286,6405.66,31802.8
1999-12-02,19,14,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,106658.264659,100.0,NA,109.466751913,130985.58771,8.99705370808,6405.66,31802.8
1999-12-16,19,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,96847.4061494,100.0,NA,73.5489563488,119057.043909,6.43149688206,6405.66,31802.8
1999-12-30,19,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,99586.7541273,100.0,NA,23.6745287028,122447.586602,2.86903776449,6405.66,31802.8
2000-01-13,19,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,100754.764785,100.0,NA,0.0,123895.664372,1.178,6405.66,31802.8
2000-01-27,19,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,96725.6298623,100.0,NA,0.0,118982.085198,1.178,6405.66,31802.8
2000-02-01,19,19,15040.0,0.0,0.0,600.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,96809.0828672,100.0,NA,0.0,119083.857155,86.8922857143,6405.66,31802.8
2000-02-10,19,20,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,93860.5330389,100.0,NA,0.0,115488.064682,1.178,6405.66,31802.8
2000-02-24,19,21,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,90740.6301972,100.0,NA,0.0,111683.305119,1.178,6405.66,31802.8
2000-03-09,19,22,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,91953.1105927,100.0,NA,0.0,113161.939747,1.178,6405.66,31802.8
2000-03-16,19,23,15640.0,0.0,0.0,600.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,90441.1254821,100.0,NA,0.0,111318.055466,86.8922857143,6405.66,31802.8
2000-03-23,19,24,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,88696.9524687,100.0,NA,0.0,109191.015206,1.178,6405.66,31802.8
2000-04-06,19,25,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,86448.5925281,100.0,NA,0.0,106449.112839,1.178,6405.66,31802.8
2000-04-20,19,26,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,86735.2785354,100.0,NA,0.0,106798.729921,1.178,6405.66,31802.8
2000-04-30,19,27,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,80.2196108582,73.3935673427,86203.4796162,100.0,NA,0.0,106150.194654,1.178,6405.66,31802.8
2000-07-01,20,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,80.2196108582,0.0,102481.186265,74.0,NA,433.328107058,125567.728313,28.3208571429,13181.06,0.0
2000-07-15,20,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,106530.159609,100.0,NA,182.239383021,130756.589408,154.035142857,13181.06,31802.8
2000-07-29,20,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,120179.013475,100.0,NA,996.256043999,146587.516486,28.3208571429,13181.06,31802.8
2000-08-12,20,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,80.2196108582,73.3935673427,125525.879337,100.0,NA,213.407097172,153890.933558,33.5642212265,13181.06,31802.8
2000-08-25,20,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,80.2196108582,73.3935673427,133761.944952,100.0,NA,674.904562911,163473.418549,923.671183065,13181.06,31802.8
2000-08-26,20,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,80.2196108582,73.3935673427,134432.575989,100.0,NA,480.930105389,164485.235735,52.6730075278,13181.06,31802.8
2000-09-09,20,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,80.2196108582,73.3935673427,145277.607198,100.0,NA,110.69381348,178081.119842,26.2275581057,13181.06,31802.8
2000-09-23,20,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,80.2196108582,73.3935673427,163080.804527,100.0,NA,252.09870927,199650.931202,36.327907805,6405.66,31802.8
2000-10-07,20,9,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,184966.36236,100.0,NA,349.867556231,226242.867029,43.3113968737,6405.66,31802.8
2000-10-21,20,10,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,80.2196108582,73.3935673427,189233.386356,100.0,NA,75.1639654205,231721.25842,23.6897118158,6405.66,31802.8
2000-11-04,20,11,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,80.2196108582,73.3935673427,261140.106532,100.0,NA,50.3496635861,319437.194888,21.9172616847,6405.66,31802.8
2000-11-18,20,12,8320.0,0.0,0.0,120.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,80.2196108582,73.3935673427,262018.448114,100.0,NA,276.862823331,320281.829998,38.0967730951,6405.66,31802.8
2000-11-25,20,13,14440.0,0.0,0.0,6120.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,80.2196108582,73.3935673427,254035.922155,100.0,NA,72.9893781124,310750.915688,880.677241294,6405.66,31802.8
2000-12-02,20,14,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,246765.359428,100.0,NA,128.54002604,301828.82513,10.3594304314,6405.66,31802.8
2000-12-16,20,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,236416.386526,100.0,NA,1013.32366783,288323.342828,73.5582619876,6405.66,31802.8
2000-12-30,20,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,232313.35687,100.0,NA,100.864489446,284232.107303,8.38260638901,6405.66,31802.8
2001-01-13,20,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,227114.90315,100.0,NA,383.634692107,277609.759393,28.5804780076,6405.66,31802.8
2001-01-27,20,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,221811.652323,100.0,NA,166.036346178,271359.978682,13.0377390127,6405.66,31802.8
2001-02-01,20,19,21040.0,0.0,0.0,6600.0,12418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,221711.730274,100.0,NA,25.1958088054,271378.963062,945.834843486,6405.66,31802.8
2001-02-10,20,20,26716.0,0.0,0.0,5676.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,5676.0,0.0,80.2196108582,73.3935673427,214589.181769,100.0,NA,430.152250122,262287.971859,842.76030358,6405.66,31802.8
2001-02-24,20,21,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,193416.417892,100.0,NA,112.261981752,236785.418375,9.19671298229,6405.66,31802.8
2001-03-10,20,22,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,181023.503914,100.0,NA,24.3851543226,221759.985473,2.91979673733,6405.66,31802.8
2001-03-16,20,23,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,176347.995745,100.0,NA,116.187420597,215966.343976,9.47710147124,6405.66,31802.8
2001-03-24,20,24,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,174222.77147,100.0,NA,67.6362303045,213423.158246,6.00915930746,6405.66,31802.8
2001-04-07,20,25,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,170917.867886,100.0,NA,154.47335488,209305.950897,12.2118110629,6405.66,31802.8
2001-04-21,20,26,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,165584.884552,100.0,NA,134.539940255,202822.246099,10.7879957325,6405.66,31802.8
2001-04-30,20,27,26716.0,0.0,0.0,0.0,6742.8,0.0,31802.8,14728.1,100.0,100.0,0.0,0.0,80.2196108582,73.3935673427,170011.157715,100.0,NA,0.0,208354.68014,1.178,6405.66,31802.8
2001-07-01,21,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,96.7554192716,0.0,185136.034702,74.0,NA,202.852572505,226596.799504,32.8103266075,6405.66,0.0
2001-07-15,21,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,189994.283879,100.0,NA,842.234718704,231882.111476,204.194765622,6405.66,31802.8
2001-07-29,21,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,96.7554192716,73.3935673427,190826.592391,100.0,NA,515.983572169,233223.373002,55.1768265835,6405.66,31802.8
2001-08-12,21,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,96.7554192716,73.3935673427,195881.775692,100.0,NA,1073.10402493,238831.110234,94.9711446379,6405.66,31802.8
2001-08-25,21,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,96.7554192716,73.3935673427,207306.491587,100.0,NA,744.07161684,253092.723002,928.611686917,6405.66,31802.8
2001-08-26,21,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,96.7554192716,73.3935673427,210312.67611,100.0,NA,3615.24957732,253887.623728,218.320857143,6405.66,31802.8
2001-09-09,21,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,96.7554192716,73.3935673427,203347.781832,100.0,NA,294.041259214,248715.058536,39.3238042296,6405.66,31802.8
2001-09-23,21,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,96.7554192716,73.3935673427,209094.119115,100.0,NA,464.741716315,255552.086472,51.5166940225,6405.66,31802.8
2001-10-07,21,9,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,96.7554192716,73.3935673427,210686.619621,100.0,NA,917.306877381,257041.5951,83.8427769558,6405.66,31802.8
2001-10-21,21,10,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,96.7554192716,73.3935673427,214822.716784,100.0,NA,1988.40927996,261014.513627,160.350091426,6405.66,31802.8
2001-11-04,21,11,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,96.7554192716,73.3935673427,216399.688182,100.0,NA,2103.60454908,262822.454209,168.320857143,6405.66,31802.8
2001-11-18,21,12,8320.0,0.0,0.0,120.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,96.7554192716,73.3935673427,211871.365235,100.0,NA,542.568793574,258861.144908,57.0757709695,6405.66,31802.8
2001-11-25,21,13,14440.0,0.0,0.0,6120.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,96.7554192716,73.3935673427,209659.493145,100.0,NA,212.284198642,256494.024515,890.626871332,6405.66,31802.8
2001-12-02,21,14,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,203198.531743,100.0,NA,24.2428763876,248802.844615,2.90963402769,6405.66,31802.8
2001-12-16,21,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,193424.314701,100.0,NA,224.811539651,236682.499071,17.2359671179,6405.66,31802.8
2001-12-30,21,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,187475.029974,100.0,NA,22.7432882252,229629.342046,2.80252058752,6405.66,31802.8
2002-01-13,21,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,182180.507761,100.0,NA,598.473492556,222596.877435,43.9261066111,6405.66,31802.8
2002-01-27,21,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,176343.735402,100.0,NA,245.848763419,215831.487093,18.7386259585,6405.66,31802.8
2002-02-01,21,19,15040.0,0.0,0.0,600.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,96.7554192716,73.3935673427,173748.273459,100.0,NA,193.547127236,212718.591238,100.717080517,6405.66,31802.8
2002-02-10,21,20,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,96.7554192716,73.3935673427,167275.93652,100.0,NA,17.7339039139,205001.310632,2.44470742242,6405.66,31802.8
2002-02-24,21,21,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,96.7554192716,73.3935673427,158171.501982,100.0,NA,1.08664412499e-188,193916.075588,1.178,6405.66,31802.8
2002-03-10,21,22,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,96.7554192716,73.3935673427,148980.155097,100.0,NA,3.77822163645e-199,182707.115972,1.178,6405.66,31802.8
2002-03-16,21,23,15640.0,0.0,0.0,600.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,96.7554192716,73.3935673427,145716.911972,100.0,NA,843.281403326,177884.269781,136.892285714,6405.66,31802.8
2002-03-24,21,24,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,96.7554192716,73.3935673427,139155.956587,100.0,NA,109.430577544,170616.955504,8.9944698246,6405.66,31802.8
2002-04-07,21,25,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,96.7554192716,73.3935673427,130513.032173,100.0,NA,28.6068404227,160157.627516,3.22134574448,6405.66,31802.8
2002-04-21,21,26,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,96.7554192716,73.3935673427,128420.373693,100.0,NA,482.943449998,157151.26837,35.6739607142,6405.66,31802.8
2002-04-30,21,27,15640.0,0.0,0.0,0.0,17818.8,0.0,31802.8,14728.1,100.0,100.0,11076.0,0.0,96.7554192716,73.3935673427,125990.414602,100.0,NA,0.0,154670.847075,1.178,6405.66,31802.8
2002-07-01,22,1,120.0,0.0,0.0,120.0,31682.8,0.0,31802.8,0.0,100.0,0.0,25716.0,0.0,80.2196108582,0.0,123138.613642,74.0,NA,165.216894905,151027.824132,30.1220639218,13181.06,0.0
2002-07-15,22,2,1120.0,0.0,1000.0,0.0,32338.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,124315.098191,100.0,NA,125.547081454,152502.2312,153.002791532,13181.06,31802.8
2002-07-29,22,3,1240.0,0.0,0.0,120.0,32218.8,0.0,31802.8,14728.1,100.0,100.0,25596.0,0.0,80.2196108582,73.3935673427,123485.740379,100.0,NA,454.556307122,151161.810009,50.7891647944,13181.06,31802.8
2002-08-12,22,4,1360.0,0.0,0.0,120.0,32098.8,0.0,31802.8,14728.1,100.0,100.0,25476.0,0.0,80.2196108582,73.3935673427,123665.844341,100.0,NA,1019.76560081,150816.239693,28.3208571429,13181.06,31802.8
2002-08-25,22,5,7480.0,0.0,0.0,6120.0,25978.8,0.0,31802.8,14728.1,100.0,100.0,25356.0,0.0,80.2196108582,73.3935673427,122574.867244,100.0,NA,1982.93166461,148522.613755,885.463714286,13181.06,31802.8
2002-08-26,22,6,7600.0,0.0,0.0,120.0,25858.8,0.0,31802.8,14728.1,100.0,100.0,19236.0,0.0,80.2196108582,73.3935673427,124553.29707,100.0,NA,4648.44761053,148269.817109,28.3208571429,13181.06,31802.8
2002-09-09,22,7,7720.0,0.0,0.0,120.0,25738.8,0.0,31802.8,14728.1,100.0,100.0,19116.0,0.0,80.2196108582,73.3935673427,110693.580639,100.0,NA,149.653986004,135866.517525,28.3208571429,13181.06,31802.8
2002-09-23,22,8,7840.0,0.0,0.0,120.0,25618.8,0.0,31802.8,14728.1,100.0,100.0,18996.0,0.0,80.2196108582,73.3935673427,111357.492483,100.0,NA,664.047961338,136161.77214,28.3208571429,6405.66,31802.8
2002-10-07,22,9,7960.0,0.0,0.0,120.0,25498.8,0.0,31802.8,14728.1,100.0,100.0,18876.0,0.0,80.2196108582,73.3935673427,109081.529154,100.0,NA,337.648723978,133712.606342,28.3208571429,6405.66,31802.8
2002-10-21,22,10,8080.0,0.0,0.0,120.0,25378.8,0.0,31802.8,14728.1,100.0,100.0,18756.0,0.0,80.2196108582,73.3935673427,107027.126815,100.0,NA,251.918998847,131292.967361,28.3208571429,6405.66,31802.8
2002-11-04,22,11,8200.0,0.0,0.0,120.0,25258.8,0.0,31802.8,14728.1,100.0,100.0,18636.0,0.0,80.2196108582,73.3935673427,104439.488194,100.0,NA,172.243260794,128216.986245,28.3208571429,6405.66,31802.8
2002-11-18,22,12,8320.0,0.0,0.0,120.0,25138.8,0.0,31802.8,14728.1,100.0,100.0,18516.0,0.0,80.2196108582,73.3935673427,100993.39683,100.0,NA,275.149511834,123911.529549,28.3208571429,6405.66,31802.8
2002-11-25,22,13,14440.0,0.0,0.0,6120.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,18396.0,0.0,80.2196108582,73.3935673427,99108.363131,100.0,NA,90.4667489804,121797.390728,881.925624927,6405.66,31802.8
2002-12-02,22,14,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,93699.8794649,100.0,NA,39.7710898429,115252.374599,4.01879213164,6405.66,31802.8
2002-12-16,22,15,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,84664.5948301,100.0,NA,0.13925176934,104273.366639,1.18794655495,6405.66,31802.8
2002-12-30,22,16,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,80664.1942806,100.0,NA,4.59636978522e-211,99394.9686349,1.178,6405.66,31802.8
2003-01-13,22,17,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,77805.5161631,100.0,NA,1.81362926394e-235,95908.7758087,1.178,6405.66,31802.8
2003-01-27,22,18,14440.0,0.0,0.0,0.0,19018.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,73953.8610691,100.0,NA,3.49045406339e-244,91211.6354501,1.178,6405.66,31802.8
2003-02-01,22,19,15040.0,0.0,0.0,600.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,12276.0,0.0,80.2196108582,73.3935673427,72772.1761236,100.0,NA,7.15619338896e-260,89770.5562483,86.8922857143,6405.66,31802.8
2003-02-10,22,20,15040.0,0.0,0.0,0.0,18418.8,0.0,31802.8,14728.1,100.0,100.0,11676.0,0.0,80.2196108582,73.3935673427,70163.2856227,100.0,NA,2.82368093846e-284,86588.9824668,1.178,6405.66,31802.8
